Date,CustomerType,ProductLine,UnitPrice,Payment,Rating
11/9/2024,Normal,Food & Beverages,4.26,Ewallet,6
11/9/2024,Normal,Home & Lifestyle,46.82,Cash,8.4
11/9/2024,Normal,Food & Beverages,13.85,Credit card,5.2
11/9/2024,Member,Home & Lifestyle,49.03,Cash,5.5
11/9/2024,Member,Sports & Travel,61.62,Ewallet,4.6
11/9/2024,Normal,Food & Beverages,3.81,Credit card,9.4
11/9/2024,Normal,Food & Beverages,8.69,Cash,7.2
11/9/2024,Member,Sports & Travel,58.51,Ewallet,5
11/9/2024,Normal,Food & Beverages,2.56,Cash,8
11/9/2024,Member,Food & Beverages,2.4,Credit card,5.1
11/10/2024,Normal,Electronics,80.79,Credit card,3.3
11/10/2024,Normal,Food & Beverages,2.42,Cash,7.6
11/10/2024,Normal,Food & Beverages,7.83,Ewallet,3.9
11/10/2024,Member,Sports & Travel,51.78,Credit card,3.3
11/10/2024,Member,Health & Beauty,27.19,Credit card,8.4
11/10/2024,Member,Food & Beverages,8.29,Ewallet,3.2
11/10/2024,Normal,Health & Beauty,17.85,Cash,5.4
11/10/2024,Member,Food & Beverages,10.98,Credit card,9.4
11/10/2024,Member,Home & Lifestyle,66.12,Ewallet,4.2
11/10/2024,Normal,Food & Beverages,12.12,Ewallet,8.4
11/10/2024,Normal,Home & Lifestyle,62.21,Cash,3.5
11/10/2024,Normal,Health & Beauty,29.19,Credit card,8.3
11/10/2024,Member,Home & Lifestyle,54.08,Ewallet,8.6
11/10/2024,Member,Home & Lifestyle,67.54,Ewallet,8.9
11/10/2024,Member,Food & Beverages,6.83,Cash,9.8
11/10/2024,Member,Home & Lifestyle,55.07,Credit card,7.6
11/10/2024,Normal,Food & Beverages,12.72,Ewallet,4.4
11/10/2024,Normal,Food & Beverages,2.1,Ewallet,3.6
11/10/2024,Normal,Electronics,96.1,Credit card,7.9
11/10/2024,Member,Food & Beverages,2.33,Cash,4.5
11/10/2024,Normal,Food & Beverages,6.61,Credit card,6.9
11/10/2024,Member,Health & Beauty,15.31,Ewallet,8.4
11/11/2024,Normal,Sports & Travel,54.99,Ewallet,5.4
11/11/2024,Member,Home & Lifestyle,68.33,Cash,7.1
11/11/2024,Normal,Food & Beverages,10.94,Cash,9.7
11/11/2024,Member,Health & Beauty,16.22,Ewallet,4.2
11/11/2024,Normal,Fashion & Accs,6.3,Credit card,8.4
11/11/2024,Member,Sports & Travel,69.02,Credit card,8.8
11/11/2024,Member,Electronics,93.85,Credit card,5.7
11/11/2024,Normal,Home & Lifestyle,67.65,Cash,9.4
11/11/2024,Member,Health & Beauty,39.71,Cash,6.9
11/11/2024,Normal,Home & Lifestyle,61.14,Credit card,7.3
11/11/2024,Normal,Sports & Travel,52.9,Credit card,5.9
11/11/2024,Normal,Food & Beverages,2.26,Ewallet,5
11/11/2024,Normal,Fashion & Accs,15.86,Ewallet,5.6
11/11/2024,Member,Food & Beverages,7.76,Ewallet,7.8
11/11/2024,Member,Food & Beverages,3.34,Ewallet,9.6
11/11/2024,Normal,Food & Beverages,6.76,Credit card,5.3
11/11/2024,Member,Fashion & Accs,23.3,Cash,7.9
11/11/2024,Normal,Home & Lifestyle,52.99,Ewallet,8.7
11/11/2024,Normal,Electronics,97.51,Cash,9
11/11/2024,Normal,Food & Beverages,12.1,Ewallet,6.7
11/11/2024,Member,Fashion & Accs,14.74,Cash,9.1
11/11/2024,Normal,Food & Beverages,6.21,Credit card,8.3
11/11/2024,Member,Fashion & Accs,5.94,Ewallet,7.7
11/12/2024,Member,Food & Beverages,4.48,Cash,5.3
11/12/2024,Normal,Food & Beverages,11.67,Ewallet,8.9
11/12/2024,Normal,Sports & Travel,67.8,Cash,8.8
11/12/2024,Normal,Health & Beauty,18.8,Cash,3.6
11/12/2024,Normal,Sports & Travel,51.89,Ewallet,9
11/12/2024,Member,Fashion & Accs,13.55,Ewallet,3.3
11/12/2024,Normal,Sports & Travel,67.28,Cash,5.9
11/12/2024,Member,Food & Beverages,9.41,Cash,7.2
11/12/2024,Normal,Home & Lifestyle,40.58,Credit card,7.2
11/12/2024,Normal,Food & Beverages,2.41,Cash,6.5
11/12/2024,Normal,Food & Beverages,13.35,Credit card,6.7
11/12/2024,Normal,Food & Beverages,6.65,Ewallet,8.4
11/12/2024,Normal,Health & Beauty,30.78,Ewallet,9.6
11/12/2024,Member,Food & Beverages,14.43,Cash,3.7
11/12/2024,Normal,Fashion & Accs,20.07,Credit card,4.1
11/12/2024,Normal,Food & Beverages,2.05,Ewallet,8.1
11/13/2024,Member,Health & Beauty,17.77,Ewallet,9.3
11/13/2024,Member,Fashion & Accs,13.56,Ewallet,3.6
11/13/2024,Normal,Home & Lifestyle,48.83,Ewallet,6.7
11/13/2024,Member,Home & Lifestyle,61.09,Cash,3.5
11/13/2024,Member,Fashion & Accs,16.95,Credit card,9.4
11/13/2024,Normal,Food & Beverages,11.38,Ewallet,9.6
11/13/2024,Member,Health & Beauty,25.64,Cash,6.4
11/13/2024,Member,Home & Lifestyle,52.83,Cash,6.6
11/13/2024,Normal,Health & Beauty,20.52,Cash,9.3
11/14/2024,Normal,Fashion & Accs,6.95,Credit card,8.7
11/14/2024,Normal,Health & Beauty,21.75,Cash,6.6
11/14/2024,Normal,Health & Beauty,29.92,Cash,3.6
11/14/2024,Normal,Health & Beauty,27.18,Credit card,6.2
11/14/2024,Normal,Health & Beauty,30.75,Cash,4.1
11/14/2024,Normal,Health & Beauty,38.08,Ewallet,8.4
11/14/2024,Member,Home & Lifestyle,49.26,Cash,3.7
11/14/2024,Member,Food & Beverages,12.05,Ewallet,9.6
11/14/2024,Normal,Food & Beverages,13.26,Ewallet,5.9
11/14/2024,Normal,Electronics,85.21,Cash,4.3
11/14/2024,Normal,Health & Beauty,38.74,Credit card,5.9
11/14/2024,Member,Home & Lifestyle,53,Ewallet,4.8
11/14/2024,Member,Food & Beverages,12.82,Credit card,3.4
11/14/2024,Member,Sports & Travel,72.6,Ewallet,5.4
11/14/2024,Member,Health & Beauty,34.87,Cash,4.1
11/14/2024,Normal,Health & Beauty,25.27,Cash,6.3
11/14/2024,Normal,Health & Beauty,19.81,Ewallet,6.1
11/14/2024,Member,Home & Lifestyle,48.11,Credit card,3.1
11/14/2024,Member,Sports & Travel,52.45,Credit card,8.9
11/14/2024,Normal,Food & Beverages,8.78,Credit card,7.8
11/14/2024,Normal,Food & Beverages,7.53,Ewallet,4.4
11/14/2024,Normal,Health & Beauty,28.82,Cash,5.2
11/14/2024,Normal,Fashion & Accs,16.74,Ewallet,6.5
11/14/2024,Member,Food & Beverages,4.29,Cash,3.8
11/14/2024,Normal,Home & Lifestyle,48.15,Cash,8.8
11/15/2024,Normal,Electronics,93.73,Credit card,8.5
11/15/2024,Member,Sports & Travel,57.18,Ewallet,3.3
11/15/2024,Member,Home & Lifestyle,66.27,Cash,4.9
11/15/2024,Normal,Home & Lifestyle,52.86,Credit card,4.9
11/15/2024,Normal,Health & Beauty,37.37,Credit card,8
11/15/2024,Normal,Home & Lifestyle,63.28,Ewallet,5
11/15/2024,Normal,Sports & Travel,55.4,Ewallet,9.7
11/15/2024,Member,Electronics,95.85,Credit card,5.4
11/15/2024,Normal,Health & Beauty,16.23,Credit card,7.3
11/15/2024,Normal,Food & Beverages,7.67,Cash,9.2
11/15/2024,Normal,Health & Beauty,23.4,Credit card,6.8
11/15/2024,Normal,Food & Beverages,12.61,Cash,5.6
11/15/2024,Normal,Home & Lifestyle,40.74,Ewallet,8.5
11/15/2024,Normal,Fashion & Accs,22.85,Cash,5.9
11/15/2024,Normal,Sports & Travel,70.2,Ewallet,5.3
11/15/2024,Member,Sports & Travel,79.64,Ewallet,7.7
11/15/2024,Member,Fashion & Accs,19.76,Ewallet,3.8
11/16/2024,Member,Food & Beverages,14.36,Ewallet,5.7
11/16/2024,Member,Food & Beverages,7.33,Ewallet,4.1
11/16/2024,Normal,Home & Lifestyle,48.96,Credit card,5.1
11/16/2024,Normal,Fashion & Accs,10.08,Credit card,3.3
11/16/2024,Member,Home & Lifestyle,58.57,Credit card,9.3
11/16/2024,Member,Sports & Travel,63.19,Credit card,4.9
11/16/2024,Member,Food & Beverages,6.62,Ewallet,7.7
11/16/2024,Member,Food & Beverages,10.24,Cash,5.1
11/16/2024,Normal,Home & Lifestyle,66.24,Ewallet,7.3
11/16/2024,Member,Fashion & Accs,14.1,Ewallet,8.2
11/16/2024,Normal,Fashion & Accs,22.67,Ewallet,6
11/16/2024,Member,Home & Lifestyle,51.14,Ewallet,4.8
11/16/2024,Member,Home & Lifestyle,63.17,Credit card,8.9
11/16/2024,Member,Home & Lifestyle,56.34,Ewallet,9.5
11/16/2024,Normal,Food & Beverages,14.48,Ewallet,4.3
11/16/2024,Member,Home & Lifestyle,50.54,Credit card,7.7
11/16/2024,Member,Fashion & Accs,13.31,Cash,3.5
11/16/2024,Normal,Sports & Travel,69.08,Ewallet,3.8
11/16/2024,Normal,Food & Beverages,6.33,Ewallet,8.1
11/16/2024,Normal,Sports & Travel,74.18,Cash,7.1
11/16/2024,Member,Food & Beverages,13.31,Ewallet,8.1
11/16/2024,Normal,Food & Beverages,11.45,Cash,4.5
11/17/2024,Member,Food & Beverages,8.29,Cash,3.5
11/17/2024,Normal,Food & Beverages,5.6,Credit card,8.7
11/17/2024,Normal,Home & Lifestyle,48.68,Cash,4.1
11/17/2024,Member,Home & Lifestyle,65.95,Credit card,5.9
11/17/2024,Normal,Health & Beauty,38.7,Credit card,5.2
11/17/2024,Normal,Food & Beverages,10.5,Ewallet,4.4
11/17/2024,Normal,Home & Lifestyle,48.15,Ewallet,5.5
11/17/2024,Member,Home & Lifestyle,58.93,Credit card,6.5
11/17/2024,Normal,Food & Beverages,8.59,Ewallet,8.7
11/17/2024,Normal,Fashion & Accs,19.95,Cash,6.3
11/18/2024,Normal,Fashion & Accs,11.37,Cash,3.3
11/18/2024,Normal,Sports & Travel,72.3,Cash,3.5
11/18/2024,Member,Fashion & Accs,13.81,Credit card,7.3
11/18/2024,Member,Food & Beverages,3.39,Credit card,6.5
11/18/2024,Member,Sports & Travel,62.49,Ewallet,3.6
11/18/2024,Normal,Health & Beauty,34.55,Credit card,3.6
11/18/2024,Normal,Food & Beverages,9.77,Cash,8.4
11/18/2024,Normal,Health & Beauty,20.29,Cash,3.2
11/18/2024,Normal,Sports & Travel,50.23,Ewallet,7.2
11/18/2024,Member,Home & Lifestyle,51.94,Credit card,4.1
11/18/2024,Member,Electronics,91.16,Credit card,6.8
11/18/2024,Member,Health & Beauty,24.27,Credit card,7.5
11/18/2024,Normal,Food & Beverages,12.54,Credit card,8.7
11/18/2024,Member,Home & Lifestyle,49.17,Credit card,3.1
11/18/2024,Member,Sports & Travel,75.63,Ewallet,4.4
11/18/2024,Normal,Food & Beverages,10.61,Credit card,8.5
11/18/2024,Member,Health & Beauty,24.99,Ewallet,4
11/18/2024,Normal,Health & Beauty,27.71,Ewallet,4.3
11/18/2024,Normal,Food & Beverages,14.59,Credit card,8.2
11/18/2024,Normal,Home & Lifestyle,62.19,Credit card,8
11/18/2024,Normal,Food & Beverages,13.28,Ewallet,6.3
11/19/2024,Normal,Food & Beverages,7.82,Credit card,3.3
11/19/2024,Member,Electronics,95.49,Credit card,7.4
11/19/2024,Member,Home & Lifestyle,61.33,Cash,9.1
11/19/2024,Normal,Health & Beauty,33.93,Cash,4.9
11/19/2024,Member,Food & Beverages,11.25,Ewallet,7.7
11/19/2024,Normal,Health & Beauty,32.66,Credit card,4.5
11/19/2024,Normal,Fashion & Accs,15.41,Credit card,4.8
11/19/2024,Normal,Electronics,84.38,Ewallet,5.7
11/19/2024,Normal,Home & Lifestyle,47.31,Ewallet,6.2
11/19/2024,Member,Food & Beverages,12.66,Ewallet,5.1
11/19/2024,Normal,Home & Lifestyle,69.47,Ewallet,7
11/19/2024,Normal,Home & Lifestyle,46.65,Credit card,8.9
11/19/2024,Normal,Home & Lifestyle,56.29,Credit card,8.8
11/19/2024,Normal,Fashion & Accs,5.93,Ewallet,8.5
11/19/2024,Normal,Health & Beauty,23.02,Cash,8.3
11/19/2024,Normal,Food & Beverages,9.21,Ewallet,4.4
11/19/2024,Normal,Fashion & Accs,11.99,Cash,5.9
11/19/2024,Normal,Sports & Travel,57.17,Cash,4.7
11/19/2024,Normal,Home & Lifestyle,59.61,Ewallet,5.7
11/19/2024,Normal,Sports & Travel,79.48,Ewallet,3.5
11/19/2024,Normal,Food & Beverages,11.6,Ewallet,3.5
11/19/2024,Normal,Food & Beverages,9.89,Credit card,5.1
11/19/2024,Member,Home & Lifestyle,62.18,Credit card,9.2
11/19/2024,Member,Fashion & Accs,12.25,Credit card,7
11/20/2024,Member,Electronics,97.95,Credit card,9.5
11/20/2024,Member,Sports & Travel,76.4,Credit card,9.1
11/20/2024,Normal,Food & Beverages,13.41,Ewallet,4.4
11/20/2024,Normal,Food & Beverages,12.65,Cash,5.6
11/20/2024,Normal,Food & Beverages,13.33,Ewallet,7.2
11/20/2024,Normal,Food & Beverages,14.61,Cash,6.6
11/20/2024,Normal,Sports & Travel,57.16,Cash,7.5
11/20/2024,Normal,Food & Beverages,7.41,Credit card,8.4
11/20/2024,Member,Home & Lifestyle,66.79,Ewallet,7.3
11/20/2024,Normal,Home & Lifestyle,66.71,Credit card,3.4
11/20/2024,Normal,Fashion & Accs,8.22,Credit card,8.4
11/20/2024,Normal,Food & Beverages,4.08,Cash,4.8
11/20/2024,Member,Home & Lifestyle,58.38,Ewallet,3.5
11/20/2024,Member,Food & Beverages,5.76,Credit card,6.7
11/20/2024,Member,Food & Beverages,14.09,Ewallet,8.4
11/21/2024,Normal,Food & Beverages,3.66,Credit card,7.3
11/21/2024,Normal,Health & Beauty,18.81,Cash,4.3
11/21/2024,Normal,Food & Beverages,6.36,Ewallet,4.5
11/21/2024,Normal,Home & Lifestyle,53.3,Ewallet,9.8
11/21/2024,Normal,Health & Beauty,25.21,Credit card,9.1
11/21/2024,Normal,Fashion & Accs,22.8,Cash,7.1
11/21/2024,Member,Food & Beverages,6.2,Credit card,6.3
11/21/2024,Normal,Fashion & Accs,10.56,Ewallet,7.3
11/21/2024,Normal,Health & Beauty,27.04,Cash,4.7
11/21/2024,Normal,Fashion & Accs,7.73,Ewallet,6.7
11/21/2024,Normal,Sports & Travel,66.94,Credit card,8.3
11/22/2024,Normal,Food & Beverages,6.33,Cash,4.9
11/22/2024,Normal,Food & Beverages,7.59,Cash,8.1
11/22/2024,Normal,Health & Beauty,29.39,Credit card,7.3
11/22/2024,Normal,Health & Beauty,25.34,Cash,3.6
11/22/2024,Member,Food & Beverages,10.96,Credit card,7.9
11/22/2024,Member,Electronics,90.64,Ewallet,7.5
11/22/2024,Normal,Electronics,95.01,Ewallet,8.9
11/22/2024,Normal,Electronics,94.39,Credit card,3.4
11/22/2024,Normal,Home & Lifestyle,46.12,Credit card,6.8
11/22/2024,Normal,Fashion & Accs,17.61,Cash,3.7
11/22/2024,Member,Health & Beauty,21.38,Credit card,6.4
11/22/2024,Member,Sports & Travel,54.96,Credit card,6.5
11/22/2024,Normal,Home & Lifestyle,62.77,Credit card,5.5
11/22/2024,Normal,Fashion & Accs,9.86,Credit card,4.5
11/22/2024,Member,Food & Beverages,10.49,Cash,5
11/22/2024,Member,Health & Beauty,28.31,Cash,7.3
11/23/2024,Normal,Health & Beauty,17.8,Credit card,4.8
11/23/2024,Normal,Health & Beauty,28.75,Cash,8
11/23/2024,Member,Health & Beauty,33.07,Credit card,6.5
11/23/2024,Normal,Home & Lifestyle,42.82,Credit card,5.7
11/23/2024,Normal,Food & Beverages,4.6,Ewallet,6.4
11/23/2024,Normal,Home & Lifestyle,51.01,Cash,8.1
11/23/2024,Normal,Food & Beverages,5.88,Credit card,8.7
11/23/2024,Member,Home & Lifestyle,55.31,Cash,5.2
11/23/2024,Normal,Home & Lifestyle,48.24,Cash,5.2
11/23/2024,Normal,Health & Beauty,17.65,Credit card,3
11/23/2024,Normal,Health & Beauty,33.48,Ewallet,6.6
11/23/2024,Member,Food & Beverages,5.6,Cash,9.3
11/23/2024,Normal,Food & Beverages,5.78,Ewallet,4.9
11/23/2024,Member,Health & Beauty,28.06,Credit card,6.1
11/23/2024,Member,Food & Beverages,11.09,Cash,6.8
11/24/2024,Member,Health & Beauty,35.56,Credit card,9.3
11/24/2024,Member,Fashion & Accs,19.35,Cash,3.6
11/24/2024,Normal,Food & Beverages,7.14,Credit card,4.2
11/24/2024,Normal,Health & Beauty,26.87,Ewallet,6.4
11/24/2024,Normal,Food & Beverages,13.3,Ewallet,7
11/24/2024,Member,Home & Lifestyle,69.85,Ewallet,4.2
11/24/2024,Member,Electronics,90.37,Ewallet,8.7
11/24/2024,Member,Home & Lifestyle,68.5,Credit card,9.7
11/24/2024,Normal,Sports & Travel,71.65,Credit card,6.4
11/24/2024,Normal,Food & Beverages,9.85,Credit card,8.6
11/24/2024,Normal,Fashion & Accs,17.35,Ewallet,3.8
11/24/2024,Normal,Home & Lifestyle,56.25,Credit card,3.3
11/24/2024,Normal,Fashion & Accs,12.64,Ewallet,3.4
11/24/2024,Normal,Food & Beverages,6.1,Ewallet,9.3
11/24/2024,Normal,Health & Beauty,36.45,Ewallet,3.4
11/24/2024,Normal,Home & Lifestyle,66.25,Ewallet,5.1
11/24/2024,Normal,Sports & Travel,63.49,Credit card,9.3
11/24/2024,Normal,Food & Beverages,3.88,Credit card,5.2
11/24/2024,Normal,Food & Beverages,3.07,Credit card,6.9
11/24/2024,Normal,Home & Lifestyle,42.63,Ewallet,8
11/25/2024,Normal,Food & Beverages,9.05,Credit card,8.9
11/25/2024,Normal,Electronics,83.84,Cash,8.3
11/25/2024,Normal,Food & Beverages,7.46,Credit card,3.2
11/25/2024,Member,Food & Beverages,8.23,Ewallet,3.5
11/25/2024,Member,Sports & Travel,70.83,Credit card,8.5
11/25/2024,Normal,Fashion & Accs,20.91,Cash,8.1
11/25/2024,Normal,Fashion & Accs,24.18,Ewallet,5.6
11/25/2024,Normal,Fashion & Accs,17.35,Cash,3.5
11/25/2024,Normal,Food & Beverages,12.35,Cash,8.5
11/25/2024,Normal,Food & Beverages,5.46,Cash,9.4
11/25/2024,Member,Food & Beverages,7.78,Credit card,8.6
11/25/2024,Normal,Home & Lifestyle,64.18,Credit card,5.9
11/25/2024,Member,Fashion & Accs,12.12,Cash,8.9
11/25/2024,Member,Food & Beverages,3.36,Cash,4
11/25/2024,Member,Food & Beverages,12.83,Credit card,9.7
11/25/2024,Member,Sports & Travel,62.86,Credit card,5
11/25/2024,Member,Food & Beverages,8.95,Cash,5.6
11/25/2024,Member,Fashion & Accs,14.6,Cash,4.3
11/25/2024,Member,Health & Beauty,35.25,Cash,3.9
11/25/2024,Normal,Food & Beverages,9.07,Credit card,5.1
11/25/2024,Member,Food & Beverages,8.98,Cash,8.1
11/25/2024,Member,Home & Lifestyle,46.1,Credit card,3.8
11/26/2024,Normal,Home & Lifestyle,40.16,Credit card,9.5
11/26/2024,Member,Fashion & Accs,23.71,Ewallet,7.1
11/26/2024,Normal,Home & Lifestyle,65.95,Cash,5.1
11/26/2024,Normal,Electronics,93.98,Credit card,7.4
11/26/2024,Normal,Fashion & Accs,8.56,Ewallet,9.3
11/26/2024,Normal,Health & Beauty,34.49,Credit card,3.9
11/26/2024,Member,Food & Beverages,9.7,Credit card,7.6
11/26/2024,Normal,Electronics,85.77,Ewallet,4.6
11/26/2024,Normal,Home & Lifestyle,47.88,Cash,6.5
11/26/2024,Member,Electronics,92.05,Ewallet,3.9
11/26/2024,Member,Electronics,82.13,Ewallet,8
11/26/2024,Member,Fashion & Accs,15.55,Ewallet,7.1
11/26/2024,Normal,Food & Beverages,14.05,Cash,9.4
11/26/2024,Normal,Health & Beauty,17.78,Cash,8.1
11/26/2024,Member,Health & Beauty,32.6,Cash,7.1
11/26/2024,Member,Home & Lifestyle,40.75,Ewallet,3
11/26/2024,Member,Home & Lifestyle,63.98,Cash,3.8
11/26/2024,Member,Sports & Travel,77.27,Cash,9.1
11/26/2024,Member,Sports & Travel,56.49,Cash,6.7
11/26/2024,Normal,Food & Beverages,10.71,Cash,9.2
11/26/2024,Normal,Fashion & Accs,12.13,Credit card,4.3
11/26/2024,Member,Fashion & Accs,22.96,Ewallet,5.2
11/26/2024,Member,Food & Beverages,10.98,Credit card,6
11/26/2024,Normal,Health & Beauty,34.86,Cash,8.8
11/26/2024,Member,Food & Beverages,3.85,Cash,4.7
11/27/2024,Normal,Food & Beverages,8.12,Cash,3.8
11/27/2024,Normal,Health & Beauty,17.85,Ewallet,9.5
11/27/2024,Member,Sports & Travel,66.09,Cash,8.6
11/27/2024,Member,Food & Beverages,13.46,Ewallet,3
11/27/2024,Normal,Food & Beverages,9.65,Ewallet,3.6
11/27/2024,Normal,Food & Beverages,8.82,Credit card,6.4
11/27/2024,Member,Food & Beverages,9.86,Ewallet,3.6
11/27/2024,Member,Home & Lifestyle,56.38,Ewallet,3.5
11/27/2024,Normal,Sports & Travel,68.63,Cash,3.3
11/27/2024,Member,Home & Lifestyle,52.94,Cash,6.4
11/27/2024,Normal,Electronics,92.65,Credit card,6.8
11/27/2024,Member,Food & Beverages,2.4,Ewallet,5
11/27/2024,Normal,Food & Beverages,2.79,Ewallet,3.9
11/27/2024,Member,Fashion & Accs,9.96,Credit card,5.7
11/27/2024,Member,Home & Lifestyle,49.95,Cash,6.2
11/27/2024,Normal,Food & Beverages,2.12,Credit card,3.3
11/27/2024,Member,Electronics,94.87,Credit card,6.5
11/27/2024,Normal,Fashion & Accs,11.1,Cash,8.8
11/27/2024,Normal,Health & Beauty,19.03,Ewallet,5.6
11/28/2024,Normal,Fashion & Accs,13.11,Ewallet,8.5
11/28/2024,Normal,Sports & Travel,66.74,Ewallet,3.6
11/28/2024,Member,Fashion & Accs,23.79,Credit card,8.7
11/28/2024,Member,Home & Lifestyle,47.51,Credit card,4.4
11/28/2024,Normal,Sports & Travel,58.42,Credit card,4.7
11/28/2024,Normal,Home & Lifestyle,51.39,Cash,9
11/28/2024,Member,Health & Beauty,33.82,Credit card,5
11/28/2024,Member,Sports & Travel,61,Cash,5.9
11/28/2024,Normal,Electronics,87.11,Cash,6.3
11/28/2024,Normal,Home & Lifestyle,46.74,Ewallet,7.1
11/28/2024,Normal,Food & Beverages,8.3,Ewallet,6.3
11/29/2024,Normal,Health & Beauty,34.5,Credit card,8.1
11/29/2024,Member,Sports & Travel,59.35,Ewallet,4
11/29/2024,Normal,Health & Beauty,36.46,Ewallet,5.5
11/29/2024,Member,Health & Beauty,31.63,Credit card,6.6
11/29/2024,Member,Sports & Travel,78.41,Ewallet,7.4
11/29/2024,Normal,Health & Beauty,20.25,Ewallet,4.9
11/29/2024,Normal,Fashion & Accs,9.64,Cash,4.5
11/29/2024,Member,Health & Beauty,16.72,Cash,7
11/29/2024,Member,Food & Beverages,11.01,Ewallet,5.7
11/29/2024,Normal,Electronics,91.86,Ewallet,7.2
11/29/2024,Normal,Food & Beverages,10.52,Ewallet,4.5
11/29/2024,Normal,Health & Beauty,39.87,Cash,6.7
11/29/2024,Normal,Food & Beverages,8.39,Credit card,7.2
11/29/2024,Member,Home & Lifestyle,52.85,Cash,4.4
11/29/2024,Member,Home & Lifestyle,49.43,Ewallet,3.9
11/29/2024,Normal,Fashion & Accs,18.11,Cash,4.5
11/29/2024,Normal,Home & Lifestyle,49.27,Ewallet,6.2
11/30/2024,Member,Health & Beauty,38.73,Credit card,8.4
11/30/2024,Normal,Home & Lifestyle,63.94,Credit card,8.6
11/30/2024,Normal,Health & Beauty,28.09,Cash,7.6
11/30/2024,Normal,Health & Beauty,16.53,Ewallet,7.1
11/30/2024,Normal,Fashion & Accs,23.93,Ewallet,3.4
11/30/2024,Member,Food & Beverages,6.89,Credit card,9
11/30/2024,Member,Sports & Travel,71.47,Credit card,4.2
11/30/2024,Member,Fashion & Accs,12.36,Ewallet,7.3
11/30/2024,Member,Sports & Travel,60.89,Cash,5.9
11/30/2024,Member,Food & Beverages,10.23,Ewallet,7.6
11/30/2024,Member,Health & Beauty,38.02,Cash,5.6
11/30/2024,Member,Fashion & Accs,20.09,Credit card,6
11/30/2024,Normal,Food & Beverages,10.22,Credit card,4.7
11/30/2024,Normal,Food & Beverages,7.96,Cash,5
11/30/2024,Member,Health & Beauty,33.98,Credit card,5.6
11/30/2024,Normal,Health & Beauty,27.32,Credit card,3.7
11/30/2024,Normal,Health & Beauty,28.27,Credit card,3.9
11/30/2024,Normal,Fashion & Accs,21.34,Credit card,6.9
11/30/2024,Normal,Fashion & Accs,18.81,Credit card,3.8
11/30/2024,Normal,Fashion & Accs,13.21,Credit card,9
11/30/2024,Member,Sports & Travel,58.15,Credit card,5
11/30/2024,Normal,Electronics,83.08,Credit card,5.1
11/30/2024,Normal,Home & Lifestyle,65.13,Ewallet,7.1
12/1/2024,Member,Food & Beverages,9.66,Cash,3.6
12/1/2024,Member,Electronics,91.13,Cash,9.6
12/1/2024,Normal,Food & Beverages,6.62,Cash,7.5
12/1/2024,Member,Home & Lifestyle,57.6,Ewallet,8.7
12/1/2024,Normal,Fashion & Accs,14.63,Ewallet,7.3
12/1/2024,Normal,Food & Beverages,5.04,Cash,7.7
12/1/2024,Member,Home & Lifestyle,66.1,Credit card,3.5
12/1/2024,Member,Sports & Travel,69.66,Ewallet,6.1
12/1/2024,Normal,Fashion & Accs,18.16,Credit card,4.5
12/1/2024,Member,Sports & Travel,72.67,Cash,7.3
12/1/2024,Normal,Home & Lifestyle,57.63,Ewallet,4.7
12/1/2024,Normal,Food & Beverages,8.15,Cash,5
12/1/2024,Member,Fashion & Accs,11.14,Ewallet,5
12/1/2024,Member,Health & Beauty,31.22,Ewallet,9.5
12/1/2024,Normal,Sports & Travel,50.58,Credit card,4.6
12/1/2024,Member,Fashion & Accs,15.17,Ewallet,8.2
12/1/2024,Normal,Electronics,85.28,Credit card,9.6
12/1/2024,Normal,Sports & Travel,61.97,Credit card,9.1
12/1/2024,Member,Food & Beverages,4.7,Ewallet,4.6
12/1/2024,Member,Fashion & Accs,3.21,Credit card,3.5
12/1/2024,Member,Fashion & Accs,11.71,Ewallet,6.2
12/2/2024,Member,Home & Lifestyle,51.94,Credit card,5.9
12/2/2024,Member,Food & Beverages,2.48,Cash,4.7
12/2/2024,Normal,Fashion & Accs,5.3,Cash,8.9
12/2/2024,Member,Electronics,88.88,Cash,9.6
12/2/2024,Normal,Sports & Travel,64.57,Credit card,9.1
12/2/2024,Normal,Fashion & Accs,18.68,Credit card,5.9
12/2/2024,Member,Sports & Travel,55.7,Cash,6.9
12/2/2024,Member,Food & Beverages,2.4,Ewallet,9.3
12/2/2024,Member,Food & Beverages,2.55,Ewallet,8.9
12/2/2024,Member,Food & Beverages,6.96,Ewallet,7
12/2/2024,Normal,Food & Beverages,3.91,Cash,7.6
12/2/2024,Member,Food & Beverages,5.67,Cash,3.5
12/3/2024,Normal,Fashion & Accs,17.86,Credit card,4.9
12/3/2024,Member,Food & Beverages,7.34,Credit card,9.3
12/3/2024,Member,Electronics,95.76,Cash,4.9
12/3/2024,Member,Health & Beauty,40.62,Ewallet,6.3
12/3/2024,Normal,Sports & Travel,74.88,Cash,5.3
12/3/2024,Normal,Electronics,85.97,Ewallet,3.1
12/3/2024,Member,Electronics,94.16,Ewallet,4
12/3/2024,Member,Electronics,96.02,Ewallet,4.7
12/3/2024,Member,Electronics,96.8,Cash,9.6
12/3/2024,Member,Home & Lifestyle,64.73,Credit card,8.5
12/3/2024,Member,Sports & Travel,73.62,Credit card,8.9
12/4/2024,Normal,Sports & Travel,60.49,Cash,3.2
12/4/2024,Member,Fashion & Accs,19.4,Credit card,7.4
12/4/2024,Member,Food & Beverages,2.92,Cash,6.9
